Employee_ID,Department,Expense_Type,Amount,Status
E2638,Sales,Meals,49344,Rejected
E8297,IT,Internet,33873,Approved
E6225,Finance,Travel,23864,Rejected
E5637,Operations,Internet,20638,Pending
E6066,IT,Meals,8879,Rejected
E4149,Sales,Internet,35300,Approved
E5709,Operations,Meals,11813,Approved
E3795,Finance,Training,44710,Pending
E8188,Sales,Training,9665,Pending
E7055,Finance,Travel,30273,Rejected
E3251,Operations,Meals,48441,Pending
E3022,Finance,Internet,33057,Approved
E4091,Operations,Training,22990,Pending
E8203,HR,Training,41570,Pending
E3602,HR,Training,23188,Approved
E9531,Finance,Travel,11716,Rejected
E5376,Operations,Travel,48869,Pending
E7332,Finance,Internet,47344,Rejected
E3411,HR,Internet,27108,Approved
E2017,Operations,Travel,34101,Pending
E6599,Sales,Internet,31248,Approved
E9573,IT,Internet,26592,Approved
E3268,IT,Internet,23858,Approved
E1545,Operations,Meals,37663,Rejected
E2755,Finance,Internet,1674,Pending
E9329,Sales,Training,16305,Approved
E3257,IT,Internet,40643,Rejected
E6523,Operations,Training,23124,Rejected
E9237,IT,Meals,48341,Pending
E3299,Sales,Internet,48589,Approved
E1643,Operations,Meals,26485,Pending
E4431,HR,Training,42043,Approved
E3741,Sales,Travel,36961,Pending
E9459,Operations,Meals,33071,Rejected
E4523,Finance,Training,13705,Rejected
E4684,Operations,Meals,39832,Approved
E1810,Operations,Internet,11684,Pending
E9911,Operations,Internet,10912,Pending
E2185,Operations,Training,10554,Pending
E2433,Operations,Meals,24516,Approved
E8763,Finance,Training,16451,Pending
E9116,HR,Meals,49469,Pending
E7083,HR,Travel,11154,Pending
E9789,Operations,Meals,40986,Rejected
E5115,IT,Travel,41100,Rejected
E5489,IT,Travel,24854,Rejected
E1963,Sales,Training,1216,Approved
E1973,Sales,Travel,14467,Approved
E9946,Sales,Meals,18308,Approved
E4495,HR,Travel,43168,Pending
E1252,Operations,Travel,4390,Approved
E7675,HR,Meals,17332,Pending
E9056,HR,Meals,48960,Approved
E6945,HR,Meals,42535,Approved
E5526,Sales,Travel,47715,Rejected
E1357,Sales,Meals,41252,Approved
E9351,Sales,Internet,34064,Rejected
E8627,Sales,Training,6839,Rejected
E7398,IT,Meals,43071,Approved
E8261,Operations,Internet,14716,Pending
E8619,IT,Internet,26987,Rejected
E7236,Operations,Travel,25492,Rejected
E7989,Sales,Training,37998,Pending
E7661,Finance,Travel,26946,Rejected
E7290,HR,Travel,10242,Approved
E3840,HR,Travel,45136,Pending
E4345,Sales,Travel,6739,Pending
E2355,HR,Training,16761,Rejected
E9212,Sales,Internet,35017,Approved
E2697,HR,Travel,39758,Pending
E7751,HR,Travel,38244,Approved
E6459,Finance,Internet,18416,Approved
E5126,HR,Training,37779,Pending
E2680,Operations,Meals,29237,Pending
E3973,Operations,Internet,4395,Pending
E5144,Sales,Meals,27897,Approved
E9299,HR,Internet,22122,Rejected
E9433,Sales,Meals,7873,Pending
E8978,Finance,Travel,36558,Approved
E6265,Finance,Meals,34592,Pending
E9312,Finance,Training,9872,Pending
E3082,Sales,Training,19687,Pending
E2700,IT,Internet,6030,Approved
E6345,HR,Meals,37485,Approved
E1836,Finance,Training,33630,Rejected
E2526,IT,Internet,5955,Approved
E2017,IT,Travel,31084,Approved
E8645,Finance,Travel,33371,Rejected
E5988,HR,Training,18262,Pending
E1169,Finance,Meals,20897,Pending
E4837,Sales,Internet,16404,Approved
E7248,Sales,Meals,30270,Pending
E3328,Operations,Travel,13359,Pending
E1134,Operations,Meals,45915,Pending
E1188,IT,Travel,32593,Pending
E2083,Finance,Meals,19116,Rejected
E3825,Sales,Internet,2910,Approved
E1681,HR,Travel,33901,Approved
E5182,IT,Meals,47730,Approved
E1661,Finance,Travel,10146,Rejected
E1997,HR,Training,47467,Pending
E9567,Operations,Meals,33628,Pending
E5997,Operations,Internet,4895,Pending
E1776,Finance,Meals,46794,Pending
E8629,Sales,Travel,39649,Rejected
E6151,Sales,Travel,44728,Approved
E3968,HR,Internet,29126,Approved
E5361,Finance,Travel,40275,Pending
E1702,Finance,Internet,22298,Approved
E1272,IT,Travel,46308,Approved
E2695,Sales,Training,29592,Pending
E9829,Finance,Internet,21361,Pending
E5543,HR,Training,20283,Approved
E5670,Finance,Training,26681,Pending
E5073,HR,Meals,27517,Pending
E3809,Sales,Travel,28925,Rejected
E1626,IT,Internet,1854,Approved
E8266,Operations,Training,14301,Pending
E4612,HR,Meals,27383,Rejected
E4978,Operations,Internet,6018,Rejected
E9437,HR,Meals,49783,Approved
E9597,IT,Meals,34963,Pending
E8945,HR,Training,13516,Approved
E6592,IT,Training,12126,Approved
E2011,IT,Training,5749,Approved
E6149,IT,Meals,8889,Rejected
E7554,Finance,Travel,37752,Rejected
E1773,HR,Meals,32672,Pending
E6466,Finance,Meals,48151,Pending
E6610,Finance,Training,18382,Approved
E5646,IT,Internet,47658,Approved
E1670,Finance,Meals,19104,Pending
E9008,HR,Travel,8727,Approved
E4781,Sales,Travel,13189,Pending
E3789,Sales,Internet,9411,Rejected
E3765,HR,Internet,45628,Pending
E5090,Finance,Internet,49860,Rejected
E8910,IT,Meals,5497,Approved
E1101,Sales,Meals,11846,Rejected
E8523,Operations,Travel,34311,Pending
E1266,IT,Travel,17789,Approved
E6097,Sales,Travel,28490,Rejected
E3749,HR,Travel,30089,Approved
E7117,Operations,Meals,39234,Rejected
E5825,Sales,Internet,21498,Rejected
E9509,Finance,Travel,28819,Pending
E9919,Sales,Training,46182,Pending
E9018,Sales,Internet,12369,Pending
E2873,Operations,Meals,24842,Rejected
E9686,Operations,Travel,35349,Pending
E2020,IT,Meals,41474,Pending
E2847,IT,Travel,26221,Approved
E9119,Finance,Travel,18201,Rejected
E8921,Finance,Travel,18629,Rejected
E6850,Sales,Training,26098,Pending
E8062,HR,Internet,40072,Rejected
E9357,Sales,Travel,29449,Pending
E6445,IT,Training,35312,Rejected
E3928,Sales,Training,6964,Approved
E6330,Finance,Travel,37491,Rejected
E6551,IT,Meals,2501,Rejected
E6011,IT,Meals,41664,Approved
E4000,Operations,Internet,8841,Approved
E9145,Finance,Internet,4572,Approved
E1041,Finance,Internet,26399,Pending
E9382,Operations,Meals,25944,Pending
E9518,Finance,Internet,14399,Pending
E5458,HR,Meals,19781,Rejected
E6220,Finance,Travel,20545,Rejected
E4837,IT,Internet,23954,Pending
E1597,IT,Training,29301,Pending
E7538,Operations,Internet,47620,Rejected
E5793,Sales,Meals,37532,Pending
E7231,HR,Internet,18822,Pending
E8836,Finance,Travel,18547,Rejected
E3408,IT,Training,7803,Pending
E7379,Finance,Travel,27906,Pending
E7985,Operations,Meals,21001,Pending
E8242,Operations,Training,24724,Pending
E3755,IT,Travel,39697,Rejected
E8337,Operations,Travel,32264,Rejected
E8308,HR,Training,40435,Approved
E7674,IT,Training,47937,Rejected
E7675,IT,Travel,16242,Pending
E9888,IT,Travel,17240,Pending
E6839,Sales,Internet,10039,Approved
E3241,HR,Training,25848,Approved
E7328,Operations,Meals,14503,Rejected
E3082,Sales,Meals,11840,Pending
E2649,Operations,Training,13945,Rejected
E2438,Operations,Training,46846,Rejected
E7570,Operations,Internet,48321,Approved
E6830,Operations,Meals,35138,Approved
E2821,IT,Training,42534,Pending
E4315,Operations,Meals,21182,Approved
E4610,Sales,Training,27173,Pending
E9473,Operations,Meals,14022,Pending
E2111,Finance,Internet,45104,Pending
E2606,Operations,Internet,43683,Approved
E8115,Finance,Meals,5471,Approved
E9523,Sales,Internet,40725,Pending
E1576,Finance,Internet,21703,Pending
E7060,Sales,Travel,46627,Rejected
E2528,Finance,Training,29843,Pending
E4765,HR,Training,8681,Pending
E3670,IT,Travel,9172,Rejected
E8932,Sales,Internet,12668,Approved
E5054,IT,Meals,23628,Pending
E6577,Finance,Travel,4225,Rejected
E6455,Finance,Training,40801,Pending
E6421,Finance,Training,47778,Rejected
E2533,IT,Meals,45464,Approved
E2049,IT,Internet,36780,Pending
E6865,HR,Travel,9320,Rejected
E5372,Sales,Training,49576,Approved
E7706,Operations,Meals,33462,Approved
E4223,Sales,Meals,31883,Rejected
E7060,IT,Training,9210,Pending
E9184,Sales,Internet,18159,Approved
E7958,HR,Meals,5683,Pending
E2395,Operations,Training,11734,Approved
E5139,Operations,Training,44031,Approved
E9725,HR,Travel,47077,Rejected
E5564,IT,Meals,9405,Pending
E4802,Sales,Training,40083,Pending
E2340,HR,Meals,48233,Rejected
E2215,IT,Training,28125,Pending
E9579,Operations,Travel,39260,Approved
E8574,Sales,Meals,19435,Approved
E6181,IT,Training,11823,Rejected
E1953,IT,Internet,31240,Rejected
E7893,HR,Travel,16615,Pending
E6914,Operations,Travel,4747,Approved
E6274,Finance,Travel,36729,Pending
E9411,Finance,Meals,9541,Rejected
E3920,Operations,Travel,42077,Approved
E4702,Sales,Training,10175,Approved
E5021,Operations,Internet,5772,Rejected
E4923,Sales,Internet,14280,Rejected
E8139,Operations,Internet,26973,Rejected
E9944,Operations,Training,25702,Rejected
E7245,IT,Meals,48069,Approved
E8443,Operations,Internet,30420,Rejected
E3876,Finance,Internet,28687,Rejected
E4657,Finance,Travel,10793,Pending
E2472,IT,Internet,45477,Rejected
E9211,Sales,Internet,3671,Pending
E5344,Finance,Meals,8564,Rejected
E6971,Sales,Training,39628,Approved
E2584,Finance,Training,28265,Approved
E6474,Finance,Internet,36267,Rejected
E7753,IT,Travel,13577,Rejected
E9981,Operations,Travel,24060,Approved
E8564,Sales,Internet,47657,Rejected
E2498,Operations,Travel,15523,Rejected
E7007,HR,Internet,30191,Rejected
E6324,IT,Meals,39131,Approved
E4752,Finance,Internet,38194,Approved
E5101,Operations,Training,22939,Approved
E6628,IT,Meals,11879,Pending
E2994,Operations,Meals,37176,Pending
E1801,Sales,Internet,37038,Pending
E4633,Sales,Meals,43914,Pending
E9534,Finance,Travel,28482,Approved
E5252,Sales,Meals,12259,Approved
E5380,IT,Training,27223,Pending
E1492,HR,Training,16269,Rejected
E1296,IT,Meals,23700,Approved
E6849,Finance,Internet,8060,Rejected
E6778,Finance,Travel,13763,Approved
E3401,Finance,Internet,48645,Rejected
E1857,IT,Meals,23550,Pending
E5880,Sales,Meals,23788,Approved
E6406,Operations,Internet,42171,Pending
E7305,HR,Training,11962,Approved
E8525,Finance,Travel,44518,Rejected
E4313,Sales,Travel,30767,Pending
E2693,HR,Training,2345,Pending
E4488,Operations,Travel,773,Rejected
E3382,IT,Meals,15556,Rejected
E4574,HR,Meals,26080,Pending
E6543,IT,Meals,12277,Rejected
E4266,HR,Travel,41564,Pending
E4869,IT,Meals,23316,Approved
E4856,Finance,Meals,25630,Rejected
E4690,Sales,Training,31576,Pending
E2995,Sales,Meals,15973,Rejected
E2138,Finance,Internet,8929,Rejected
E6879,Operations,Internet,11809,Approved
E9167,Sales,Travel,14683,Rejected
E1615,IT,Travel,27033,Rejected
E9487,Finance,Internet,4477,Approved
E4587,IT,Training,20658,Pending
E5763,IT,Internet,20894,Rejected
E1364,Operations,Travel,11410,Approved
E4404,Finance,Training,34083,Pending
E5885,Sales,Internet,12697,Rejected
E5532,Finance,Meals,48954,Approved
E5494,HR,Travel,7143,Approved
E3237,Finance,Travel,29157,Pending
E3365,Finance,Internet,36179,Rejected
E3655,Sales,Travel,20024,Pending
E7267,HR,Travel,47690,Rejected
E3363,Sales,Meals,28672,Approved
E3267,IT,Meals,37473,Pending
E6361,Finance,Meals,32221,Pending
E9313,Sales,Meals,18806,Rejected
E8307,Sales,Internet,40426,Rejected
E4178,Finance,Training,27160,Pending
E1988,Operations,Training,26599,Pending
E7241,Sales,Internet,16436,Pending
E8675,Sales,Meals,33330,Rejected
E3782,HR,Travel,22326,Rejected
E2496,Operations,Training,14289,Pending
E6466,Operations,Travel,22483,Pending
E4695,Sales,Training,33630,Approved
E7893,HR,Travel,40496,Pending
E5053,IT,Internet,46747,Rejected
E7385,Finance,Internet,36589,Pending
E7448,Sales,Internet,18699,Pending
E8715,HR,Internet,27676,Approved
E1604,Finance,Travel,25934,Approved
E3571,Sales,Internet,21279,Rejected
E3579,Sales,Travel,48157,Approved
E4880,Finance,Training,47120,Approved
E4136,IT,Travel,20491,Approved
E1527,IT,Travel,48322,Rejected
E7634,HR,Travel,14130,Pending
E1857,Operations,Meals,29367,Approved
E4723,IT,Training,42081,Rejected
E4520,Sales,Travel,10203,Approved
E5309,Operations,Meals,9202,Rejected
E6334,Finance,Travel,46571,Pending
E6381,Finance,Travel,17313,Rejected
E2982,IT,Internet,40277,Approved
E1566,HR,Internet,45959,Rejected
E7340,IT,Internet,7787,Approved
E8891,Finance,Internet,35460,Pending
E6234,Finance,Travel,16898,Approved
E8695,IT,Training,4964,Pending
E5445,HR,Training,5337,Rejected
E4651,Operations,Training,42461,Rejected
E8359,Sales,Internet,42452,Pending
E9686,Operations,Meals,7448,Pending
E1668,IT,Travel,20641,Rejected
E9890,Sales,Internet,41725,Rejected
E6168,Sales,Meals,9043,Pending
E7985,Sales,Travel,10169,Pending
E3531,Operations,Internet,7854,Rejected
E8854,HR,Internet,28862,Rejected
E9065,HR,Travel,13575,Pending
E5288,Operations,Internet,42752,Approved
E2735,Operations,Training,38292,Pending
E7186,Sales,Internet,35868,Pending
E6143,HR,Internet,41419,Pending
E4660,Finance,Travel,14138,Rejected
E6259,Operations,Meals,4274,Pending
E9281,Finance,Travel,26055,Rejected
E8740,Sales,Meals,2191,Rejected
E3279,Operations,Training,37985,Rejected
E7820,Operations,Travel,38813,Rejected
E3415,HR,Travel,14256,Pending
E4529,HR,Training,33896,Rejected
E5980,Finance,Training,40314,Rejected
E6093,HR,Meals,8686,Approved
E9196,IT,Meals,34598,Rejected
E1556,Sales,Training,21482,Approved
E8735,Sales,Travel,3938,Approved
E5688,IT,Internet,19110,Pending
E9031,HR,Travel,14857,Rejected
E6413,Finance,Internet,41777,Pending
E7454,IT,Training,39208,Pending
E5905,Finance,Travel,28463,Approved
E6012,IT,Training,23517,Pending
E9670,Operations,Training,48480,Rejected
E9122,IT,Meals,33881,Approved
E8464,Sales,Travel,47744,Rejected
E9336,HR,Training,13738,Rejected
E5891,Sales,Internet,34281,Rejected
E2107,IT,Meals,27171,Pending
E2574,Sales,Internet,42000,Approved
E5922,HR,Travel,39088,Approved
E9679,Sales,Travel,20909,Rejected
E5186,Finance,Internet,18982,Approved
E1596,IT,Internet,3167,Approved
E9328,Finance,Training,26445,Rejected
E5746,IT,Training,6020,Rejected
E9221,Finance,Meals,12349,Pending
E3780,Finance,Meals,39945,Rejected
E3488,IT,Training,43213,Pending
E4101,IT,Internet,27024,Approved
E6006,Finance,Training,32553,Rejected
E7890,IT,Meals,18393,Approved
E1439,IT,Internet,22449,Approved
E8361,Finance,Meals,17947,Rejected
E2725,IT,Training,4104,Rejected
E7837,IT,Meals,12545,Approved
E6647,Operations,Travel,13580,Approved
E4963,HR,Training,4517,Approved
E2369,HR,Meals,36759,Approved
E5779,Operations,Travel,10352,Pending
E3169,Operations,Meals,3978,Pending
E8783,Operations,Travel,1660,Rejected
E2619,IT,Internet,40398,Rejected
E1571,Sales,Meals,1855,Approved
E4565,Finance,Meals,19322,Rejected
E5615,IT,Travel,9275,Rejected
E3659,Sales,Travel,43260,Rejected
E2354,Sales,Meals,16394,Rejected
E9117,Sales,Training,16204,Rejected
E9582,IT,Internet,16590,Approved
E5637,Sales,Meals,47555,Pending
E7533,IT,Training,4014,Rejected
E9206,Operations,Training,23125,Approved
E3761,HR,Training,14190,Approved
E2785,Finance,Training,9605,Approved
E2881,Sales,Internet,41946,Approved
E9488,Finance,Meals,31229,Pending
E6585,Operations,Travel,6309,Approved
E9879,HR,Travel,4365,Rejected
E4572,Finance,Meals,32074,Rejected
E9323,Operations,Travel,2924,Rejected
E8636,Operations,Training,41968,Rejected
E5404,Operations,Meals,5109,Approved
E2748,HR,Training,29105,Rejected
E3842,Operations,Travel,17970,Rejected
E1494,IT,Meals,36929,Approved
E1909,Sales,Internet,6455,Pending
E3590,IT,Travel,23544,Approved
E1764,HR,Meals,6064,Approved
E8316,Operations,Training,23164,Pending
E3864,Sales,Travel,30331,Approved
E3354,IT,Travel,8996,Pending
E4500,Operations,Training,3472,Approved
E6820,HR,Travel,29187,Approved
E4706,IT,Training,19462,Rejected
E5606,Sales,Internet,8820,Rejected
E1481,Sales,Meals,14274,Rejected
E3840,IT,Meals,43917,Pending
E4000,Finance,Travel,37443,Pending
E2946,Sales,Internet,35513,Rejected
E9938,IT,Travel,44934,Rejected
E5419,Sales,Travel,5888,Approved
E5104,HR,Meals,40944,Approved
E6787,Finance,Travel,33247,Pending
E3738,IT,Training,46845,Pending
E5709,Finance,Internet,6061,Pending
E1757,Finance,Travel,7229,Approved
E2029,HR,Internet,37283,Approved
E3806,Sales,Internet,35789,Pending
E6293,Sales,Meals,4667,Rejected
E2064,IT,Travel,2564,Rejected
E9217,Finance,Meals,46503,Pending
E2735,Operations,Travel,12587,Pending
E7344,HR,Internet,15688,Rejected
E2958,IT,Travel,47605,Approved
E7636,HR,Meals,17919,Rejected
E6399,Sales,Internet,36436,Approved
E3488,Operations,Internet,19720,Rejected
E8328,IT,Internet,46577,Rejected
E2914,Finance,Meals,44614,Rejected
E5568,Operations,Training,34526,Rejected
E3167,Finance,Internet,45682,Rejected
E3907,HR,Meals,568,Rejected
E9602,Finance,Internet,18262,Approved
E9451,Sales,Internet,3008,Pending
E5894,IT,Training,43136,Rejected
E6359,HR,Training,32342,Pending
E7117,Operations,Travel,26536,Rejected
E9935,Sales,Meals,18295,Approved
E2905,IT,Travel,18920,Pending
E5479,Finance,Training,39984,Approved
E4977,HR,Meals,7102,Approved
E3820,Operations,Internet,34696,Rejected
E4989,HR,Meals,27946,Approved
E7238,IT,Travel,24314,Rejected
E3062,Operations,Training,12499,Rejected
E4063,Sales,Travel,45896,Pending
E6937,IT,Training,16988,Approved
E6793,Finance,Internet,26360,Approved
E8764,Finance,Travel,12215,Pending
E3312,IT,Internet,33698,Pending
E2817,Sales,Internet,10287,Approved
E4020,Finance,Internet,30844,Approved
E6986,Operations,Internet,28127,Approved
E8945,Operations,Internet,11294,Rejected
E1510,IT,Meals,36686,Pending
E6786,IT,Training,21691,Pending
E3467,Finance,Meals,15700,Approved
E9136,IT,Meals,41364,Rejected
E3936,Sales,Training,48378,Pending
E4260,Operations,Meals,38855,Pending
E8635,Sales,Meals,49757,Pending
E4504,IT,Meals,41906,Rejected
E3779,IT,Training,17103,Rejected
E3691,Finance,Travel,598,Pending
E9465,Operations,Internet,28962,Pending
E4074,Finance,Travel,11030,Rejected
E9913,Sales,Internet,34836,Pending
E6555,HR,Meals,30925,Approved
E4851,Finance,Internet,11246,Rejected
E8417,Finance,Meals,33586,Rejected
E6825,Operations,Meals,27844,Approved
E2268,Operations,Travel,21649,Rejected
E9625,Finance,Internet,43532,Approved
E6684,Finance,Internet,33530,Rejected
E5686,Sales,Internet,30423,Rejected
E2068,Sales,Training,7008,Pending
E4933,HR,Training,13473,Rejected
E3025,HR,Internet,36269,Pending
E5923,HR,Travel,17324,Approved
E2462,IT,Training,24586,Pending
E9504,Finance,Travel,37907,Rejected
E7563,HR,Training,10617,Pending
E6383,Operations,Meals,11156,Rejected
E1769,Finance,Training,33529,Pending
E3436,IT,Meals,19221,Approved
E3908,Operations,Meals,29384,Rejected
E5008,Sales,Travel,40820,Pending
E8865,IT,Internet,40105,Rejected
E8704,IT,Training,16042,Pending
E4983,Sales,Meals,9736,Pending
E1869,IT,Travel,13535,Rejected
E7607,Operations,Internet,14794,Approved
E8527,Finance,Training,38227,Pending
E3281,Finance,Travel,2845,Approved
E8231,Operations,Internet,24907,Rejected
E6769,IT,Training,13582,Approved
E2398,IT,Training,41532,Rejected
E7323,IT,Meals,2790,Pending
E2847,Sales,Internet,34043,Approved
E5658,IT,Training,40044,Rejected
E5486,Sales,Travel,25776,Pending
E9557,HR,Internet,20719,Approved
E8836,IT,Meals,33666,Pending
E6407,Operations,Training,21933,Approved
E3392,Operations,Training,634,Approved
E8737,HR,Training,11282,Pending
E6284,Sales,Internet,7518,Rejected
E7445,Finance,Travel,44592,Approved
E2698,Operations,Meals,19285,Rejected
E6626,HR,Training,32657,Approved
E3607,IT,Training,47313,Approved
E3395,HR,Training,37521,Pending
E9275,HR,Travel,47982,Approved
E5693,IT,Training,6402,Pending
E5348,HR,Internet,3305,Approved
E9538,HR,Internet,42752,Pending
E2414,IT,Internet,40323,Pending
E9946,IT,Internet,34781,Rejected
E7576,Sales,Training,4316,Approved
E1102,Sales,Meals,23021,Pending
E7083,Finance,Training,28683,Pending
E3376,IT,Travel,47444,Rejected
E9145,Operations,Meals,46010,Pending
E1695,Sales,Meals,32345,Approved
E9406,IT,Meals,36347,Approved
E4345,HR,Training,25276,Approved
E7700,Sales,Meals,29090,Rejected
E9601,Sales,Internet,5962,Rejected
E9085,HR,Training,10199,Pending
E2801,Finance,Meals,6551,Pending
E8485,HR,Meals,2321,Pending
E4052,Sales,Meals,17293,Rejected
E2436,IT,Meals,48879,Pending
E6381,Finance,Training,19619,Approved
E7021,Operations,Internet,2404,Pending
E3501,Operations,Travel,13565,Pending
E5176,HR,Internet,25025,Approved
E3999,Sales,Training,9497,Pending
E3470,Sales,Travel,6507,Approved
E1266,Operations,Internet,9261,Rejected
E9703,Finance,Meals,23246,Pending
E2757,HR,Meals,9524,Pending
E8499,HR,Travel,31392,Approved
E4044,IT,Travel,37919,Pending
E4654,HR,Travel,9540,Pending
E5153,HR,Training,6712,Rejected
E5280,Sales,Meals,20248,Rejected
E1022,HR,Internet,40943,Pending
E2122,Sales,Training,26699,Rejected
E9702,HR,Internet,16612,Rejected
E4876,Operations,Meals,48303,Pending
E1596,Operations,Meals,30832,Pending
E5558,Sales,Meals,49820,Pending
E3517,Finance,Internet,8708,Rejected
E1458,Operations,Travel,32165,Rejected
E2148,Finance,Travel,24892,Pending
E8212,Sales,Training,28265,Rejected
E2718,Sales,Internet,9135,Approved
E6938,Sales,Meals,38403,Approved
E6383,Finance,Travel,8597,Rejected
E1337,HR,Travel,17853,Rejected
E7265,Finance,Training,48157,Rejected
E7855,HR,Training,18270,Approved
E1802,HR,Training,16963,Rejected
E9336,Sales,Training,8438,Approved
E2601,Sales,Meals,28067,Approved
E8970,Sales,Internet,1919,Pending
E2169,Operations,Travel,4365,Pending
E3262,HR,Internet,30765,Rejected
E5596,Finance,Meals,33922,Approved
E3530,Operations,Travel,11733,Approved
E1134,HR,Travel,48922,Approved
E9158,Sales,Internet,21965,Pending
E9582,Sales,Training,2333,Approved
E3938,HR,Travel,34773,Pending
E6830,Operations,Training,31061,Rejected
E6350,Sales,Training,26983,Approved
E7487,IT,Training,7194,Approved
E8835,HR,Training,41886,Pending
E5937,IT,Internet,32360,Rejected
E1912,HR,Meals,34684,Approved
E1738,IT,Training,42927,Rejected
E9456,IT,Training,13025,Pending
E4960,Operations,Training,44004,Pending
E6829,Operations,Training,2404,Approved
E4373,Sales,Training,47291,Pending
E6406,IT,Meals,29172,Rejected
E2336,Sales,Internet,44124,Approved
E3128,Finance,Travel,13738,Pending
E7847,Sales,Training,7883,Approved
E8621,HR,Meals,4108,Approved
E9653,HR,Meals,7908,Rejected
E6108,Sales,Meals,31016,Rejected
E4257,Finance,Training,47425,Approved
E1852,Sales,Meals,1415,Approved
E3448,HR,Travel,45501,Approved
E8928,IT,Internet,16729,Approved
E9009,Sales,Travel,38760,Approved
E2859,Sales,Training,14690,Pending
E3563,Sales,Internet,40376,Pending
E3417,IT,Training,5906,Approved
E4586,HR,Meals,21854,Rejected
E6368,HR,Meals,8308,Rejected
E5110,HR,Meals,11663,Pending
E1660,Sales,Internet,2191,Pending
E5513,Operations,Meals,39449,Rejected
E6554,IT,Internet,41405,Rejected
E2254,Finance,Meals,6451,Rejected
E2351,Operations,Meals,6973,Rejected
E8250,HR,Meals,31102,Rejected
E3707,HR,Meals,48076,Approved
E1637,Finance,Training,46676,Rejected
E6091,IT,Meals,24175,Pending
E9890,HR,Internet,38096,Approved
E7516,IT,Travel,48883,Approved
E2153,IT,Internet,48513,Pending
E6757,HR,Internet,5255,Approved
E5354,Sales,Meals,39046,Pending
E8165,Operations,Internet,20610,Approved
E5148,Finance,Internet,8946,Approved
E6890,HR,Travel,2553,Approved
E9570,Sales,Meals,23128,Rejected
E2428,Sales,Training,15387,Pending
E6365,IT,Training,17290,Pending
E6298,Finance,Training,19019,Rejected
E1262,HR,Meals,48047,Rejected
E7929,Finance,Training,42694,Approved
E5677,IT,Travel,10696,Rejected
E6748,Operations,Training,2731,Approved
E8433,Operations,Meals,11840,Pending
E7283,Sales,Training,44974,Pending
E4721,IT,Training,7708,Approved
E8920,HR,Travel,37655,Approved
E5924,HR,Training,40118,Rejected
E5951,IT,Meals,38963,Rejected
E3076,Sales,Internet,30515,Approved
E2603,Sales,Internet,45567,Rejected
E2192,Finance,Internet,20229,Rejected
E9709,HR,Travel,22833,Pending
E7084,Operations,Internet,21587,Pending
E9023,Operations,Meals,25972,Pending
E2737,HR,Meals,34216,Approved
E9666,Finance,Meals,25538,Pending
E9831,HR,Training,47311,Pending
E6281,HR,Training,8792,Rejected
E5490,Operations,Internet,11544,Pending
E6830,Sales,Training,5975,Approved
E5201,Finance,Travel,45074,Approved
E2119,IT,Meals,42520,Rejected
E6355,IT,Meals,16307,Approved
E4093,HR,Meals,18872,Approved
E2716,Sales,Training,12319,Rejected
E6875,Operations,Meals,42209,Pending
E4339,IT,Meals,34873,Rejected
E5652,Sales,Travel,40293,Approved
E3757,Finance,Travel,18240,Pending
E5054,IT,Meals,10265,Rejected
E9219,Operations,Travel,31451,Approved
E9033,Operations,Training,24484,Rejected
E3335,Sales,Travel,18539,Rejected
E9085,IT,Meals,49849,Rejected
E2243,Operations,Internet,17241,Rejected
E1824,Operations,Internet,12930,Rejected
E8298,Finance,Meals,31424,Approved
E8796,IT,Training,3874,Pending
E4197,HR,Internet,32120,Rejected
E2245,IT,Travel,10956,Approved
E1832,HR,Meals,14696,Pending
E1923,HR,Internet,10544,Pending
E2237,Operations,Internet,11668,Rejected
E9435,Sales,Travel,45999,Rejected
E2127,HR,Travel,30606,Rejected
E7619,Operations,Internet,29391,Pending
E4387,HR,Travel,47571,Rejected
E7965,HR,Training,22667,Pending
E2548,HR,Travel,35320,Approved
E9689,Finance,Training,30739,Rejected
E5138,Operations,Travel,32397,Pending
E5009,IT,Travel,36606,Pending
E6074,Sales,Training,4386,Pending
E2830,Operations,Training,26288,Rejected
E7233,HR,Meals,18566,Approved
E8402,IT,Meals,1568,Rejected
E5888,HR,Meals,35408,Pending
E9406,HR,Training,42533,Pending
E7731,Finance,Meals,25738,Approved
E8154,IT,Travel,2303,Pending
E1552,HR,Training,3196,Pending
E4884,IT,Meals,28797,Approved
E8202,IT,Training,1776,Rejected
E2536,Sales,Training,42290,Approved
E8397,HR,Meals,17510,Pending
E2582,Operations,Training,2771,Rejected
E5261,IT,Training,27203,Pending
E3135,Operations,Internet,17083,Rejected
E7865,HR,Travel,769,Pending
E3825,IT,Meals,31508,Approved
E2903,Finance,Training,42320,Approved
E5905,Finance,Meals,957,Rejected
E7817,Finance,Meals,19129,Approved
E7877,HR,Meals,4603,Rejected
E4841,HR,Training,26355,Approved
E4884,Finance,Meals,6884,Pending
E8744,Finance,Internet,42626,Approved
E2345,Finance,Internet,20418,Pending
E3332,Sales,Internet,23037,Rejected
E7107,Sales,Training,42417,Approved
E4030,Finance,Travel,2153,Rejected
E7048,Finance,Travel,25719,Approved
E8557,Finance,Travel,12174,Rejected
E7004,Finance,Training,13446,Rejected
E5559,Operations,Travel,28325,Pending
E8299,Finance,Internet,45475,Approved
E4850,HR,Meals,29271,Approved
E1254,Operations,Internet,46753,Approved
